74 21.7 -3.0 64.0 0 0.0 28.4 65.0 446.0 15.3 21.0 0
75 21.6 -3.0 64.0 0 0.0 28.5 65.0 446.5 15.5 21.0 0
76 21.5 -3.0 63.0 0 0.0 28.5 65.0 447.0 15.6 21.0 0
77 21.3 -3.0 62.0 0 0.0 28.6 65.1 447.5 15.8 21.0 0
78 21.2 -3.0 62.0 0 0.0 28.6 65.1 448.0 16.0 21.0 0
79 21.1 -3.0 62.0 0 0.0 28.7 65.1 448.4 16.2 21.0 0
80 21.0 -3.0 62.0 0 0.0 28.7 65.1 448.9 16.4 21.0 0
81 20.9 -3.0 62.0 0 0.0 28.7 65.1 449.4 16.6 21.0 0
82 20.8 -3.0 62.0 0 0.0 28.8 65.1 449.9 16.8 21.0 0
83 20.7 -3.0 62.0 0 0.0 28.8 65.1 450.3 16.9 21.0 0
84 20.6 -3.0 62.0 0 0.0 28.8 65.1 450.8 17.1 21.0 0
85 20.5 -3.0 63.0 0 0.0 28.8 65.1 451.3 17.3 21.0 0
86 20.4 -3.0 63.0 0 0.0 28.8 65.1 451.7 17.5 21.0 0
87 20.4 -3.0 64.0 0 0.0 28.8 65.1 452.2 17.7 21.0 0
88 20.3 -3.0 65.0 0 0.0 28.8 65.1 452.6 17.9 21.0 0
89 20.2 -3.0 65.0 0 0.0 28.8 65.1 453.1 18.1 21.0 0
90 20.2 -3.0 66.0 0 0.0 28.8 65.1 453.5 18.3 21.0 0
91 20.1 -3.0 67.0 0 0.0 28.7 65.1 453.9 18.5 21.0 0
92 20.1 -3.0 68.0 0 0.0 28.7 65.1 454.4 18.7 21.0 0
93 20.0 -3.0 69.0 0 0.0 28.6 65.1 454.8 18.9 21.0 0
94 20.0 -3.0 70.0 0 0.0 28.5 65.1 455.2 19.1 21.0 0
95 20.0 -3.0 71.0 0 0.0 28.4 65.1 455.6 19.3 21.0 0
96 20.0 -3.0 72.0 0 0.0 28.3 65.1 456.0 19.5 21.0 0
97 19.9 -3.0 73.0 0 0.0 28.2 65.1 456.4 19.8 21.0 0
98 19.9 -3.0 74.0 0 0.0 28.1 65.1 456.8 20.0 21.0 0
99 19.9 -3.0 75.0 0 0.0 28.0 65.1 457.2 20.2 21.0 0
100 20.0 -3.0 76.0 0 0.0 27.9 65.1 457.6 20.4 21.0 0
101 20.0 -3.0 77.0 0 0.0 27.7 65.1 458.0 20.7 21.0 0
102 20.0 -3.0 78.0 0 0.0 27.6 65.1 458.4 20.9 21.0 0
103 20.0 -3.0 79.0 0 0.0 27.4 65.1 458.8 21.1 21.0 0
104 20.0 -3.0 80.0 0 0.0 27.3 65.1 459.2 21.4 21.0 0
105 20.1 -3.0 81.0 0 0.0 27.1 65.1 459.5 21.6 21.0 0
106 20.1 -3.0 82.0 0 0.0 26.9 65.2 459.9 21.9 21.0 0
107 20.2 -3.0 83.0 0 0.0 26.7 65.2 460.3 22.1 21.0 0
108 20.2 -3.0 84.0 0 0.0 26.5 65.2 460.6 22.4 21.0 0
109 20.3 -3.0 84.0 0 0.0 26.4 65.2 461.0 22.6 21.0 0
110 20.3 -3.0 85.0 0 0.0 26.2 65.2 461.4 22.9 21.0 0
111 20.4 -3.0 86.0 0 0.0 26.0 65.2 461.7 23.1 21.0 0
112 20.4 -3.0 87.0 0 0.0 25.8 65.2 462.1 23.4 21.0 0
113 20.5 -3.0 87.0 0 0.0 25.6 65.2 462.4 23.6 21.0 0
114 20.6 -3.0 88.0 0 0.0 25.4 65.2 462.7 23.9 21.0 0
115 20.6 -3.0 88.0 0 0.0 25.2 65.2 463.1 24.2 21.0 0
116 20.7 -3.0 88.0 0 0.0 25.0 65.2 463.4 24.4 21.0 0
117 20.8 -3.0 89.0 0 0.0 24.8 65.2 463.8 24.7 21.0 0
118 20.8 -3.0 89.0 0 0.0 24.6 65.2 464.1 25.0 21.0 0
119 20.9 -3.0 89.0 0 0.0 24.4 65.2 464.4 25.2 21.0 0
120 21.0 -3.0 89.0 0 0.0 24.2 65.2 464.7 25.5 21.0 0
121 21.0 -3.5 89.0 0 0.0 24.1 67.0 465.1 25.8 21.0 0
122 21.1 -3.5 89.0 0 0.0 23.9 67.0 465.4 26.0 21.0 0
123 21.1 -3.5 89.0 0 0.0 23.7 67.0 465.7 26.3 21.0 0
124 21.2 -3.5 89.0 0 0.0 23.6 67.0 466.0 26.6 21.0 0
125 21.2 -3.5 89.0 0 0.0 23.4 67.0 466.3 26.8 21.0 0
126 21.2 -3.5 89.0 0 0.0 23.3 67.0 466.6 27.1 21.0 0
127 21.3 -3.5 88.0 0 0.0 23.1 67.0 466.9 27.4 21.0 0
128 21.3 -3.5 88.0 0 0.0 23.0 67.0 467.2 27.6 21.0 0
129 21.4 -3.5 88.0 0 0.0 22.9 67.0 467.5 27.9 21.0 0
130 21.4 -3.5 87.0 0 0.0 22.8 67.0 467.8 28.2 21.0 0
131 21.4 -3.5 87.0 0 0.0 22.6 67.0 468.1 28.4 21.0 0
132 21.4 -3.5 87.0 0 0.0 22.5 67.1 468.4 28.7 21.0 0
133 21.5 -3.5 86.0 0 0.0 22.4 67.1 468.6 28.9 21.0 0
134 21.5 -3.5 86.0 0 0.0 22.3 67.1 468.9 29.2 21.0 0
135 21.5 -3.5 85.0 0 0.0 22.2 67.1 469.2 29.5 21.0 0
136 21.5 -3.5 85.0 0 0.0 22.1 67.1 469.5 29.7 21.0 0
137 21.5 -3.5 84.0 0 0.0 22.0 67.1 469.7 30.0 21.0 0
138 21.5 -3.5 84.0 0 0.0 21.9 67.1 470.0 30.2 21.0 0
139 21.5 -3.5 83.0 0 0.0 21.9 67.1 470.3 30.5 21.0 0
140 21.5 -3.5 83.0 0 0.0 21.8 67.1 470.5 30.7 21.0 0
141 21.5 -3.5 82.0 0 0.0 21.7 67.1 470.8 31.0 21.0 0
142 21.5 -3.5 82.0 0 0.0 21.7 67.1 471.1 31.2 21.0 0
143 21.5 -3.5 81.0 0 0.0 21.6 67.1 471.3 31.4 21.0 0
144 21.5 -3.5 81.0 0 0.0 21.5 67.1 471.6 31.7 21.0 0
145 21.5 -3.5 80.0 0 0.0 21.5 67.1 471.8 31.9 21.0 0
146 21.5 -3.5 80.0 0 0.0 21.4 67.1 472.1 32.2 21.0 0
147 21.4 -3.5 79.0 0 0.0 21.4 67.1 472.3 32.4 21.0 0
148 21.4 -3.5 79.0 0 0.0 21.4 67.1 472.6 32.6 21.0 0
149 21.4 -3.5 78.0 0 0.0 21.3 67.1 472.8 32.9 21.0 0
150 21.4 -3.5 78.0 0 0.0 21.3 67.1 473.0 33.1 21.0 0
151 21.3 -3.5 78.0 0 0.0 21.3 67.2 473.3 33.3 21.0 0
152 21.3 -3.5 77.0 0 0.0 21.2 67.2 473.5 33.6 21.0 0
153 21.3 -3.5 77.0 0 0.0 21.2 67.2 473.7 33.8 21.0 0
154 21.2 -3.5 77.0 0 0.0 21.2 67.2 474.0 34.0 21.0 0
155 21.2 -3.5 76.0 0 0.0 21.2 67.2 474.2 34.3 21.0 0
156 21.2 -3.5 76.0 0 0.0 21.1 67.2 474.4 34.5 21.0 0
157 21.1 -3.5 76.0 0 0.0 21.1 67.2 474.6 34.7 21.0 0
158 21.1 -3.5 76.0 0 0.0 21.1 67.2 474.9 35.0 21.0 0
159 21.1 -3.5 76.0 0 0.0 21.1 67.2 475.1 35.2 21.0 0
160 21.0 -3.5 76.0 0 0.0 21.0 67.2 475.3 35.4 21.0 0
161 21.0 -3.5 76.0 0 0.0 21.0 67.2 475.5 35.6 21.0 0
162 21.0 -3.5 76.0 0 0.0 21.0 67.2 475.7 35.9 21.0 0
